year,species_code,comp_type,ae,ae_al,al,base,bin,grwth,region
2009,10261,male,52.50254296686521,36.89489506567878,38.78803505474302,49.6010042344734,1cm,Pooled,goa
2009,10261,total,118.02434218825076,69.84314632302649,77.92199749992267,118.51227010554172,1cm,Pooled,goa
2011,10110,female,151.06014266058096,113.4053911741108,150.71757118309023,186.8837024363216,1cm,Pooled,goa
2011,10110,male,101.9287001222699,84.32771645027181,119.11676885898405,135.92856530546834,1cm,Pooled,goa
2011,10110,total,225.82620134819192,163.07724446566448,235.9376686061014,299.3083490338082,1cm,Pooled,goa
2011,10261,female,71.93255574504805,77.96222616413097,71.88097307383072,67.81783746376016,1cm,Pooled,goa
2011,10261,male,42.166235164820016,47.69671060342972,43.81954143087334,38.93771854697721,1cm,Pooled,goa
2011,10261,total,106.7088577402738,107.97883481508336,102.5713833934301,101.94483098634949,1cm,Pooled,goa
2013,10110,female,138.48723267301426,107.21031947818516,130.8290908825155,175.16930602934067,1cm,Pooled,goa
2013,10110,male,63.00726919461416,58.43182031780147,106.35898513091855,123.0548221779506,1cm,Pooled,goa
2013,10110,total,167.11416648618842,126.79476166843156,202.86830135901693,277.7528950509006,1cm,Pooled,goa
2013,10261,female,62.74981241111523,68.24857390823675,65.99576610920995,64.20676272525736,1cm,Pooled,goa
2013,10261,male,43.63276773048662,41.97646467389284,38.59545408619973,41.75304353729276,1cm,Pooled,goa
2013,10261,total,97.15318356965578,104.85479904592844,95.02868553303595,94.8447262270145,1cm,Pooled,goa
2015,10110,female,136.91692190661684,130.73627994369042,130.34913403910278,146.45015680377762,1cm,Pooled,goa
2015,10110,male,89.37492515939941,77.69764906618371,72.36500942331536,100.97027926331764,1cm,Pooled,goa
2015,10110,total,211.99455806603063,181.483840844483,166.8572350790701,224.6720427151469,1cm,Pooled,goa
2015,10261,female,97.13830995099704,82.64058602609107,77.73232657470828,93.35400519581724,1cm,Pooled,goa
2015,10261,male,74.6834167842677,57.900324800470784,54.86683940229016,71.00335597840181,1cm,Pooled,goa
2015,10261,total,142.5244663218225,112.93822845599628,106.7020250807928,135.41029725575837,1cm,Pooled,goa
2017,10110,female,262.3449536139641,236.34149595335415,253.0670416549567,361.66674512019216,1cm,Pooled,goa
2017,10110,male,130.72345957048228,149.6138974971996,138.34566932045593,150.37383121456736,1cm,Pooled,goa
2017,10110,total,346.16930532440733,375.52909378005353,414.7946662285848,483.1627494308053,1cm,Pooled,goa
2017,10261,female,134.55405456359023,92.61611609436694,95.91996923186264,129.54778684295093,1cm,Pooled,goa
2017,10261,male,69.39107709493808,52.91239431412432,59.445131331530106,67.50259200483627,1cm,Pooled,goa
2017,10261,total,160.651111473828,104.73359821828184,122.88832359495387,162.97560592808316,1cm,Pooled,goa
2019,10110,female,251.03555266201235,235.971262257897,269.5212653374563,392.185715751377,1cm,Pooled,goa
2019,10110,male,189.85790866956265,218.5649268856818,173.82113732106808,211.53971640295444,1cm,Pooled,goa
2019,10110,total,368.0284219921993,376.9613240111662,393.7026259176221,578.6711696212266,1cm,Pooled,goa
1990,10130,female,32.478454676983624,27.80699437832903,29.35478136876475,35.04831015343905,1cm,Pooled,goa
1990,10130,male,29.22308198999666,18.54674328803164,18.505637886888877,29.290226977055315,1cm,Pooled,goa
1990,10130,total,60.333734891244774,40.09829441083883,42.62899408316856,72.31678860753587,1cm,Pooled,goa
1990,30060,female,87.69322158484127,72.6935153446154,88.52322163936888,105.1406180612969,1cm,Pooled,goa
1990,30060,male,120.83827371524076,91.88455717505128,122.46060347355528,163.89073894356451,1cm,Pooled,goa
1990,30060,total,116.05161451815192,89.28360910029305,119.33258958483752,158.63446562030148,1cm,Pooled,goa
1993,10130,female,57.90449636337824,47.34930632495709,49.926394181193174,61.60839876977169,1cm,Pooled,goa
1993,10130,male,36.73875398058623,34.50157378605372,32.57498801388067,39.48804753127979,1cm,Pooled,goa
1993,10130,total,97.73653518841878,77.40909531258629,74.2298173198823,98.46239670728016,1cm,Pooled,goa
1993,30060,female,154.1757897127085,151.60762068463973,143.58509643727373,144.6097224352228,1cm,Pooled,goa
1993,30060,male,153.09624290323433,153.11839091803805,161.07381226670765,161.35928617547034,1cm,Pooled,goa
1993,30060,total,202.31766766383575,201.5188040088955,220.24174432330133,227.13734536720267,1cm,Pooled,goa
1996,10130,female,94.1898168257661,92.31141449738465,84.49784109714076,95.36775440911144,1cm,Pooled,goa
1996,10130,male,74.64945015292842,71.04961567030291,66.86148917661826,63.283925470253024,1cm,Pooled,goa
1996,10130,total,144.74687235237153,136.86166419317038,132.63895761470937,141.28175757183843,1cm,Pooled,goa
1996,30060,female,90.5720802773548,86.78744560531379,67.34812901605954,70.286220974970675,1cm,Pooled,goa
1996,30060,male,75.01999644348517,70.27601684166152,66.15628366952188,71.27424200973785,1cm,Pooled,goa
1996,30060,total,126.38765378489994,116.67119733035533,103.20188668957088,108.35909054471348,1cm,Pooled,goa
1999,10130,female,138.80819456053823,92.766926611614835,79.53384299692588,113.6263035441479,1cm,Pooled,goa
1999,10130,male,86.05683963178078,60.38703773927438,63.80632120704581,87.51813271902375,1cm,Pooled,goa
1999,10130,total,178.66636147024315,98.89351072044867,102.53652848425916,168.7675637050566,1cm,Pooled,goa
1999,30060,female,74.99855679276126,67.77826707307383,74.45269088431183,79.63291878702255,1cm,Pooled,goa
1999,30060,male,71.45397567255739,71.87417259295741,77.76879072488674,75.93335041744793,1cm,Pooled,goa
1999,30060,total,93.72116962002784,86.6238074887972,103.6658681248079,111.325898641835,1cm,Pooled,goa
2001,10130,female,144.4481465453126,123.92496817102123,145.907247529691,152.1983129481942,1cm,Pooled,goa
2001,10130,male,143.2392749485825,133.51889072140608,131.44186981834662,138.4274712218104,1cm,Pooled,goa
2001,10130,total,249.3724374465147,212.89964848565307,248.9858322728261,264.94635685185494,1cm,Pooled,goa
2003,10130,female,76.17040508666683,79.67064756420947,93.53771780941727,95.0175609133811,1cm,Pooled,goa
2003,10130,male,90.4569395781596,71.18372862628651,72.58453977484506,101.72673300076886,1cm,Pooled,goa
2003,10130,total,154.0153098167614,129.6266587185471,142.83506668151708,194.72779117255809,1cm,Pooled,goa
2003,30060,female,165.2629026511372,148.84178209810747,142.36916842503214,161.5270293226037,1cm,Pooled,goa
2003,30060,male,151.736562623117,146.37102558210145,147.24681759311613,151.1763550403452,1cm,Pooled,goa
2003,30060,total,228.35441880680537,209.66587124808152,229.07851199808215,255.26335510899457,1cm,Pooled,goa
2005,10130,female,116.07422843144704,120.51878245789132,95.84111714121092,99.47306533338973,1cm,Pooled,goa
2005,10130,male,72.7123700498019,82.01919405062387,80.01026524955658,73.0824894566009,1cm,Pooled,goa
2005,10130,total,167.67277396772752,182.17946158173268,155.28891896995336,151.16086853008125,1cm,Pooled,goa
2005,30060,female,186.9269544795267,170.57737474389822,152.49621601212962,166.63595383636465,1cm,Pooled,goa
2005,30060,male,148.08792153839434,141.89900672267262,155.4992700374248,165.97365509194586,1cm,Pooled,goa
2005,30060,total,241.03564081308232,221.1209191099636,250.532569790681,276.94071038505456,1cm,Pooled,goa
2007,10130,female,131.2971217848748,128.63171799230383,161.05813985353907,169.1912404727352,1cm,Pooled,goa
2007,10130,male,102.8809964205806,98.81456873392747,122.76649465360968,118.82416188922036,1cm,Pooled,goa
2007,10130,total,170.45537628428983,162.51377853800736,265.53711887430535,269.5060897580738,1cm,Pooled,goa
2007,30060,female,184.4970830946463,174.36445503387472,181.90873425595,182.96338979045615,1cm,Pooled,goa
2007,30060,male,161.61284010202945,159.27917016619418,159.7232539348365,156.68528357286297,1cm,Pooled,goa
2007,30060,total,306.92155459839717,276.12174825251213,291.8974120949287,304.5454506969283,1cm,Pooled,goa
2009,10130,female,134.26762962023548,133.4701848884601,145.85685268478574,142.1214238191239,1cm,Pooled,goa
2009,10130,male,120.90251671823088,121.46380631386344,117.6899266156796,117.8869682964514,1cm,Pooled,goa
2009,10130,total,231.4304272149264,232.27430624237897,236.58498785578885,236.5714566729858,1cm,Pooled,goa
2009,30060,female,38.18300674370616,41.64231346513111,53.522089610611786,55.908661162789606,1cm,Pooled,goa
2009,30060,male,37.83748193255677,44.949974106179106,38.26168221853147,41.387533670182485,1cm,Pooled,goa
2009,30060,total,63.91843588940265,68.7373621808723,79.83595554735872,89.41573967100146,1cm,Pooled,goa
2011,10130,female,126.62715810593652,103.71311003422336,104.69555716658851,122.99314114005062,1cm,Pooled,goa
2011,10130,male,67.03984929613448,69.54627794445153,68.32030973690173,67.42311765453242,1cm,Pooled,goa
2011,10130,total,153.52491195045914,136.85003541064285,146.8799928902086,163.5010560557677,1cm,Pooled,goa
2011,30060,female,92.5916040615082,85.36403356160923,104.94028159949076,117.18190955613848,1cm,Pooled,goa
2011,30060,male,114.48802125903774,113.45382762029448,108.36691402102952,120.9335351731564,1cm,Pooled,goa
2011,30060,total,146.44454868676308,134.45960835302787,149.99674535560763,179.79591760006844,1cm,Pooled,goa
2013,10130,female,129.6397008240535,143.42152129908084,108.93573580429856,111.60564924420612,1cm,Pooled,goa
2013,10130,male,77.13946224215228,71.36360768518895,79.12230759377006,80.47162853346632,1cm,Pooled,goa
2013,10130,total,187.98366656254703,166.53707444968117,167.39247831721588,186.55918399669284,1cm,Pooled,goa
2013,30060,female,173.24819301207188,171.30848810686084,156.6173612735739,157.10875968160903,1cm,Pooled,goa
2013,30060,male,133.83674165155773,137.29217305249676,139.26753246833246,134.3554906875808,1cm,Pooled,goa
2013,30060,total,258.18849881119303,253.3379784647143,245.6270166262964,245.05881126752533,1cm,Pooled,goa
2015,10130,female,150.88611626680836,126.39664759001444,146.39542050859134,188.288915259902,1cm,Pooled,goa
2015,10130,male,141.51495919967752,121.94172899181488,119.9311502094736,149.46837945662958,1cm,Pooled,goa
2015,10130,total,256.9474118099202,199.09255597813677,220.71194512946215,311.2883716082097,1cm,Pooled,goa
2015,30060,female,99.80994708614848,98.884519182191,129.75271974367678,130.3097602303507,1cm,Pooled,goa
2015,30060,male,103.2075872464876,104.06607031032568,128.54773306553415,132.68139224973007,1cm,Pooled,goa
2015,30060,total,153.55933216682962,151.09859512343485,216.01279507695023,230.57563074926995,1cm,Pooled,goa
2017,10130,female,48.89415471989893,43.90861365982033,59.38062527398647,87.0224219193682,1cm,Pooled,goa
2017,10130,male,47.18180576780648,44.387941929067786,63.06823445281299,92.22195470209806,1cm,Pooled,goa
2017,10130,total,81.696764570914425,77.52986090317148,117.04489233724014,172.72099386253626,1cm,Pooled,goa
2017,30060,female,164.90538057565365,154.9359124081251,163.81284186417756,164.3268246026335,1cm,Pooled,goa
2017,30060,male,162.63077919684733,152.53219088292158,137.09895520789047,150.82979230249003,1cm,Pooled,goa
2017,30060,total,243.2934171052498,219.888762506577,242.1858158881604,268.79238543071455,1cm,Pooled,goa
2019,10130,female,48.78218417479448,45.06255251179052,48.26776777961119,69.14101360728516,1cm,Pooled,goa
2019,10130,male,61.388239337490944,57.03732725820995,58.40877712590524,79.97005202532823,1cm,Pooled,goa
2019,10130,total,102.64474808906245,104.34476808335812,111.28380910650957,139.289780611086,1cm,Pooled,goa
2019,30060,female,156.3495669353503,137.1809532650312,173.72831524443987,215.2382201596221,1cm,Pooled,goa
2019,30060,male,213.65387139313628,194.42416309311383,202.4533138199276,223.9786714068561,1cm,Pooled,goa
2019,30060,total,259.47071596894534,223.30448100502363,267.9228115939027,328.51756135416366,1cm,Pooled,goa
2021,10130,female,57.15206715398276,32.00612272400032,34.56709006359934,91.14205157721672,1cm,Pooled,goa
2021,10130,male,67.5763933585324,61.563566805641514,66.72501312133141,86.58339408097746,1cm,Pooled,goa
2021,10130,total,127.39156080752788,83.1624049494198,83.90544880293224,168.52216770102632,1cm,Pooled,goa
2021,30060,female,172.07750065993258,162.34497605079733,170.47121184967534,186.47749043208063,1cm,Pooled,goa
2021,30060,male,218.8552797424673,198.40119700427803,200.80151651624575,234.6497298246471,1cm,Pooled,goa
2021,30060,total,315.8499830572047,294.66980250386007,310.45124530692306,354.0627556623271,1cm,Pooled,goa
1990,21720,female,86.17647526542773,85.85778576280214,67.81027155338431,80.38680077978717,1cm,Pooled,goa
1990,21720,male,73.29650384048516,72.64930895579445,59.46761211801931,64.0052779158697,1cm,Pooled,goa
1990,21720,total,119.43893469601954,120.24184830569703,97.57248152891084,104.67771876529515,1cm,Pooled,goa
1993,21720,female,139.59633067971384,90.52782099124452,83.23131722936003,120.17392105254288,1cm,Pooled,goa
1993,21720,male,102.46215344138224,91.09007311030533,90.84677236227157,111.3520404391968,1cm,Pooled,goa
1993,21720,total,176.732774615046,120.92931037416643,116.94762993728136,163.18630074252243,1cm,Pooled,goa
1996,21720,female,53.19184270961663,48.24216764969326,45.79455095446525,55.622440398653744,1cm,Pooled,goa
1996,21720,male,27.038677811592127,24.688063887427397,22.653201761355756,25.894164522536983,1cm,Pooled,goa
1996,21720,total,42.18807123674538,36.88771492783528,33.70281071837524,40.6823291050925,1cm,Pooled,goa
1999,21720,female,159.01839328606945,67.98792886377129,62.62937557072697,131.49428974851827,1cm,Pooled,goa
1999,21720,male,111.95488016291488,52.29634218295337,53.10078540822193,105.33564564037428,1cm,Pooled,goa
1999,21720,total,221.2165073745016,72.6145550577612,71.04521333403804,176.19775928677387,1cm,Pooled,goa
2001,21720,female,101.77648717902944,88.94336242042286,77.38886889514836,101.29305376062216,1cm,Pooled,goa
2001,21720,male,111.45574378737264,103.46228122924694,83.77847476391732,97.90064389122404,1cm,Pooled,goa
2001,21720,total,143.79549889092004,124.3203705701182,100.82655497824372,125.93972041750791,1cm,Pooled,goa
2003,21720,female,114.5876092601004,41.32298832485693,36.39845289871608,135.08687736008932,1cm,Pooled,goa
2003,21720,male,118.2966914480612,72.48871045021639,68.26197344414423,125.24259530669028,1cm,Pooled,goa
2003,21720,total,216.5864911956799,69.95879043456273,58.06825297454532,206.5191531885177,1cm,Pooled,goa
2005,21720,female,53.98033838882345,30.95326563906947,33.464006016924955,60.85683045614569,1cm,Pooled,goa
2005,21720,male,58.57937270361383,30.777304274828857,29.10863436337524,70.60614399778656,1cm,Pooled,goa
2005,21720,total,76.22086261902221,35.69130878528845,36.71718529135705,86.20788612126175,1cm,Pooled,goa
2007,21720,female,33.462658392613925,37.19202245312759,37.28331948986104,35.07613494439928,1cm,Pooled,goa
2007,21720,male,43.01889496063846,42.04134970966465,40.08381440648264,40.66084196590138,1cm,Pooled,goa
2007,21720,total,44.05884728010167,45.66769945292474,44.94364558276717,42.86528144099389,1cm,Pooled,goa
2009,21720,female,87.47506380725333,58.737264277841795,64.25371470093228,75.06292522817844,1cm,Pooled,goa
2009,21720,male,60.002198843407776,31.579852586415623,35.567928879078856,70.42504884399956,1cm,Pooled,goa
2009,21720,total,14.628242849218296,15.76523330316045,14.669707804247638,12.670347851258088,1cm,Pooled,goa
2011,21720,female,57.298673376610815,37.49727714580138,56.80340284935218,84.54643834279533,1cm,Pooled,goa
2011,21720,male,87.35559387189718,53.47490550690039,68.69959938855116,105.71148609846288,1cm,Pooled,goa
2011,21720,total,86.51965179639699,49.7281920716379,75.06429800829233,124.6684838370097,1cm,Pooled,goa
2013,21720,female,83.67484904096364,80.69514193624023,75.67854832636256,80.17247756096619,1cm,Pooled,goa
2013,21720,male,55.52511034537118,55.23692195585339,54.69777117353013,55.54791285915975,1cm,Pooled,goa
2013,21720,total,75.52587428666807,73.95880938426885,71.67014088293162,74.54573705652379,1cm,Pooled,goa
2015,21720,female,93.22941237410342,42.73301469225973,49.64573582888237,100.21472555671735,1cm,Pooled,goa
2015,21720,male,67.89829012575937,35.16554092389852,49.35310261988048,91.11383063078256,1cm,Pooled,goa
2015,21720,total,96.78345148823476,42.10659997275468,56.76099924972815,125.8105565949022,1cm,Pooled,goa
2017,21720,female,51.88615359846374,46.666063292792174,48.7390057736565,60.57771118278489,1cm,Pooled,goa
2017,21720,male,34.070143971013685,36.18818495587429,42.5368744832485,56.8116699073888,1cm,Pooled,goa
2017,21720,total,63.01847215514056,56.4420769739557,62.86918874183149,94.1529335936061,1cm,Pooled,goa
2019,21720,female,50.88244418587892,25.099011416363716,23.633110866485985,47.33025701422777,1cm,Pooled,goa
2019,21720,male,43.715740453312975,20.67475391331923,23.70672630530524,53.297521133135255,1cm,Pooled,goa
2019,21720,total,61.67647241180882,25.797332897676156,27.010392686991676,65.08663325849089,1cm,Pooled,goa
2021,21720,female,85.4862110380798,41.22625603982974,40.485786328380186,105.3464423288234,1cm,Pooled,goa
2021,21720,male,54.531605382387674,28.90821961176678,33.91289927636033,96.21847240460094,1cm,Pooled,goa
2021,21720,total,88.83917854084864,39.410149499955914,43.46509503857699,150.9414965977016,1cm,Pooled,goa
1990,21740,female,87.35910987470115,67.3665124661387,71.9930391698794,103.48674330837792,1cm,Pooled,goa
1990,21740,male,67.34958454726055,57.00266105354923,62.49026407575231,76.36765751809251,1cm,Pooled,goa
1990,21740,total,91.03640462382567,68.1442830439415,73.9984224936059,103.16713115397346,1cm,Pooled,goa
1993,21740,female,105.247282314272,97.94540979173377,151.800418760985,179.6617034731892,1cm,Pooled,goa
1993,21740,male,122.21122906157755,120.71511910073916,126.73720698581236,135.03949427615012,1cm,Pooled,goa
1993,21740,total,129.63551302189197,118.92868132688162,152.13503085021858,180.58333387659656,1cm,Pooled,goa
1996,21740,female,77.36888885721164,53.75417928169933,58.551830852111145,80.68019072951901,1cm,Pooled,goa
1996,21740,male,54.08675415617034,32.76986480481562,36.2931737190972,55.08767513799899,1cm,Pooled,goa
1996,21740,total,40.990222682698494,27.71074771747631,28.61393908376268,40.28682021211565,1cm,Pooled,goa
1999,21740,female,102.0344321786487,77.38798779113294,84.43938248913543,118.92603538056598,1cm,Pooled,goa
1999,21740,male,57.60764658845933,43.48666520315009,47.126141166320856,64.9417515425563,1cm,Pooled,goa
1999,21740,total,90.73515025716588,67.3527176544546,72.98588460115072,102.57494705082466,1cm,Pooled,goa
2001,21740,female,37.37349639901305,26.088195621979978,24.623501139483423,35.95363520740102,1cm,Pooled,goa
2001,21740,male,28.98181385835689,23.469711127111395,21.64988571367347,27.374057061354534,1cm,Pooled,goa
2001,21740,total,36.0535151560804,31.47063571833676,28.965190607249372,34.30842765232795,1cm,Pooled,goa
2003,21740,female,161.43656003473535,146.71238235346246,128.52608173980624,154.03340638468256,1cm,Pooled,goa
2003,21740,male,136.36865589175247,115.0042973918816,106.04804984829804,130.63608271624977,1cm,Pooled,goa
2003,21740,total,181.88387174714964,165.8012503821039,148.1814431723364,176.01615656652302,1cm,Pooled,goa
2005,21740,female,198.60850341594093,152.2274334529778,140.877831454428,181.93130840385257,1cm,Pooled,goa
2005,21740,male,164.28208272072283,121.7412702872343,107.19694411893649,143.2317030016258,1cm,Pooled,goa
2005,21740,total,75.05655198579294,84.0639781724684,79.50632408287467,73.8434228430171,1cm,Pooled,goa
2007,21740,female,82.60443198909955,71.0616177976381,66.89022513524641,80.34568009120596,1cm,Pooled,goa
2007,21740,male,83.91293658569454,52.50988002366779,50.50408126399656,82.83259694986623,1cm,Pooled,goa
2007,21740,total,95.38337878156828,74.70669207015743,70.94964516701592,92.5770790627652,1cm,Pooled,goa
2009,21740,female,103.04931761757456,83.39446103633988,77.52537277291007,104.2150061389811,1cm,Pooled,goa
2009,21740,male,85.6116763872294,69.10798076986309,67.36150131756527,84.33914449744637,1cm,Pooled,goa
2009,21740,total,72.78305977821796,60.601254216017416,58.034308435315225,71.14180947248951,1cm,Pooled,goa
2011,21740,female,119.24227035801314,82.73704330107758,70.83258447371011,114.85056479472972,1cm,Pooled,goa
2011,21740,male,96.60951537756335,78.84459028769689,70.7089436862111,91.16399761163164,1cm,Pooled,goa
2011,21740,total,121.18311268311857,91.03081534756058,80.32028773350756,116.85194596480164,1cm,Pooled,goa
2013,21740,female,68.71696336425737,64.48434700734799,56.984296795900804,66.44366281763396,1cm,Pooled,goa
2013,21740,male,67.93057042308004,65.79880942541762,58.163421421147675,64.80608599628256,1cm,Pooled,goa
2013,21740,total,73.51424601909987,69.86694001881412,61.59856511612758,70.26854850300148,1cm,Pooled,goa
2015,21740,female,86.15278173916725,74.25003081972511,86.839300441946,97.41442287780522,1cm,Pooled,goa
2015,21740,male,67.67403141477885,46.56166734707781,60.994403428986445,74.67732615601791,1cm,Pooled,goa
2015,21740,total,85.82625693198086,64.2793612693547,82.75910884430473,97.81530247956503,1cm,Pooled,goa
2017,21740,female,11.678262134568332,13.212643336643616,14.290703214535403,11.680375801448168,1cm,Pooled,goa
2017,21740,male,14.96462288154009,17.28814700851964,16.66093002197161,14.491867587693816,1cm,Pooled,goa
2017,21740,total,14.490602995480772,17.07063068664056,18.01907285890242,14.555794323164314,1cm,Pooled,goa
2019,21740,female,31.492215583420553,24.078341236225704,69.8572231568432,104.25187363540128,1cm,Pooled,goa
2019,21740,male,46.313128943030605,30.306120860853177,53.34845053369986,88.02293053873264,1cm,Pooled,goa
2019,21740,total,40.80470346763237,30.712937183509847,65.49794768545374,88.92167820078345,1cm,Pooled,goa
2021,21740,female,79.04336590534149,63.4192745040887,60.51833901850105,84.28197387674868,1cm,Pooled,goa
2021,21740,male,78.47848768992544,63.49501560176097,61.1759737380139,80.87333533548514,1cm,Pooled,goa
2021,21740,total,84.15809478249156,67.74525387299646,65.52344672464086,89.21932175918174,1cm,Pooled,goa
1990,10110,female,87.09299138979883,82.36896248762505,77.54629283533538,93.00940544297558,1cm,Annual,goa
1990,10110,male,35.31900364508565,30.52476601050678,29.15337078605338,37.6689098565746,1cm,Annual,goa
1990,10110,total,120.00666314085268,109.2185354967666,91.92900260465144,110.22476625223932,1cm,Annual,goa
1990,10130,female,34.1831697662263,32.336888258020124,29.5721693323749,34.73243440468179,1cm,Annual,goa
1990,10130,male,31.16679177253189,26.759110438069875,22.874749590076306,30.79332065184388,1cm,Annual,goa
1990,10130,total,62.5759370577856,56.159689047171845,56.24908997587104,70.69643359860541,1cm,Annual,goa
1990,30060,female,90.55311401580173,89.32355096756962,104.746313463692,110.33423891411772,1cm,Annual,goa
1990,30060,male,124.69378452192568,121.89612397416352,156.18806810375344,162.54174892083543,1cm,Annual,goa
1990,30060,total,121.1188905091201,119.01334187785297,158.68750421743707,163.67649527253224,1cm,Annual,goa
1990,30420,female,33.6388339325197,31.702882970003294,32.3253860344913,37.391766246673896,1cm,Annual,goa
1990,30420,male,32.187065502329,28.702952016650663,25.222912111107775,30.66089678913787,1cm,Annual,goa
1990,30420,total,57.07285894805328,52.70932195609713,48.01135832724396,55.21642127011161,1cm,Annual,goa
1993,10110,female,149.545956997204,138.13396008650597,195.2635492179163,238.9704612408949,1cm,Annual,goa
1993,10110,male,96.73373714087172,90.06101542044492,122.56380925359665,148.29738249319675,1cm,Annual,goa
1993,10110,total,212.2920350498949,198.88508926059356,297.0595971433644,360.44978349845474,1cm,Annual,goa
1993,10130,female,60.00088574942384,52.04410484316807,50.87282441865931,62.17953020602962,1cm,Annual,goa
1993,10130,male,36.49773496511404,34.21998691485457,33.93010229423755,42.3947850730995,1cm,Annual,goa
1993,10130,total,97.84364013310169,86.13327575440749,81.8804030046053,99.65099486127642,1cm,Annual,goa
1993,30060,female,147.96899305872705,141.39807633066832,129.22989971799132,138.499422050379,1cm,Annual,goa
1993,30060,male,149.19823845416596,146.30159028871864,148.43995296139687,159.0339037281631,1cm,Annual,goa
1993,30060,total,198.0424095380908,193.1752223063739,208.6958413728976,218.65104347900728,1cm,Annual,goa
1993,30420,female,26.48857786114322,23.430140154033555,18.070737383971437,23.055096656403496,1cm,Annual,goa
1993,30420,male,23.619259080669764,20.391263840174744,15.549469139717372,20.88019071079032,1cm,Annual,goa
1993,30420,total,47.17812050127864,40.80856490056916,35.08232287154879,46.04649468223395,1cm,Annual,goa
1996,10110,female,125.69821103950233,118.20189667204136,152.72812303786287,195.37900501401617,1cm,Annual,goa
1996,10110,male,87.73546473133437,82.05789651782959,89.94502186705552,114.59030426246716,1cm,Annual,goa
1996,10110,total,204.47560813639473,194.7906859254715,230.21225554831437,290.59185207832815,1cm,Annual,goa
1996,10130,female,98.45291652056132,86.90330987672534,81.99562502826234,97.00381381465972,1cm,Annual,goa
1996,10130,male,74.5417600508337,66.62511086173497,55.86870291843997,66.25316477723324,1cm,Annual,goa
1996,10130,total,148.5491139552362,131.34543286632135,126.47628300279185,148.6903152036732,1cm,Annual,goa
1996,10261,female,30.068761414569067,28.0255355437554,25.359309163435825,28.320543464864045,1cm,Annual,goa
1996,10261,male,15.097758898839354,12.021330634333406,13.22023621842776,17.20817939714315,1cm,Annual,goa
1996,10261,total,41.15382294251291,35.03537363253443,36.065950269658885,44.28307333190822,1cm,Annual,goa
1996,30060,female,90.2643096988854,83.42335126907061,64.14243447308645,70.18598926470659,1cm,Annual,goa
1996,30060,male,73.08332972897757,66.71780924145818,60.34652348257305,68.41640141337442,1cm,Annual,goa
1996,30060,total,121.19411620984108,113.91029463249154,95.41629616290912,104.5700634484122,1cm,Annual,goa
1996,30420,female,59.156025166895375,53.2336345458206,51.19915116990865,62.209779490610046,1cm,Annual,goa
1996,30420,male,73.49988103957399,68.02521908727306,61.20410564285125,74.37477636079699,1cm,Annual,goa
1996,30420,total,111.19150007364895,101.11627642388248,108.7728478738854,129.7189119673606,1cm,Annual,goa
1999,10110,female,227.03894239370135,193.84238222855265,186.95406971283913,236.39090734490992,1cm,Annual,goa
1999,10110,male,160.5758627032659,140.59483831302418,138.44673538115956,172.80077862236226,1cm,Annual,goa
1999,10110,total,310.1584618088818,272.81899507236824,292.8282134905904,365.1470466380181,1cm,Annual,goa
1999,10130,female,135.98675170397914,125.23790410422008,94.1240896445613,113.89059654228994,1cm,Annual,goa
1999,10130,male,79.62354097948369,75.89376579555673,67.25621178587406,81.9311614507832,1cm,Annual,goa
1999,10130,total,169.6090059890213,162.58810827063874,134.06185314597556,159.87303304161506,1cm,Annual,goa
1999,10261,female,68.64283492333684,58.209223196011685,55.61360785434191,68.71233071374104,1cm,Annual,goa
1999,10261,male,45.383671351017654,39.959749408909666,37.099103040795775,45.18218291889476,1cm,Annual,goa
1999,10261,total,103.90919546635384,88.37015772406485,83.78384960491385,100.35709491388944,1cm,Annual,goa
1999,30060,female,71.47583557141967,69.36919479736214,70.80144584562785,78.02037491934861,1cm,Annual,goa
1999,30060,male,71.28815090458833,69.31307556326253,69.75134051808675,77.31340981608221,1cm,Annual,goa
1999,30060,total,92.89445587385454,91.12362784107204,104.1133934325454,111.7821345500302,1cm,Annual,goa
1999,30420,female,29.23187564527459,26.974243781128177,27.334244011934867,35.072251469276445,1cm,Annual,goa
1999,30420,male,43.205746057756286,37.80199994795318,31.91607689205283,41.124596557869495,1cm,Annual,goa
1999,30420,total,52.242170907613684,47.57942249933889,48.6340016526608,61.98114991158423,1cm,Annual,goa
2001,10110,female,255.71425425013985,244.47519003865696,330.4801918348442,393.677806562054,1cm,Annual,goa
2001,10110,male,196.0390802887596,180.0641847002647,211.44124904063256,245.98233429517919,1cm,Annual,goa
2001,10110,total,341.7125414012598,324.7775237691872,480.07991398459416,560.0882363068914,1cm,Annual,goa
2001,10130,female,142.99113547432762,128.57760280673145,130.1282846521841,152.2192253899986,1cm,Annual,goa
2001,10130,male,137.01608685611052,128.22602197012094,116.90258942906856,142.87004143920234,1cm,Annual,goa
2001,10130,total,240.3645601428485,229.553077704412,220.05418175984585,263.15336829002644,1cm,Annual,goa
2001,10261,female,119.63844173424609,103.1644357775138,97.73714422004286,118.0350813239234,1cm,Annual,goa
2001,10261,male,95.440109964764,82.17011820112842,77.39482589939246,91.13635609832532,1cm,Annual,goa
2001,10261,total,182.3028088750831,160.891501674685,155.3775758659998,180.85168607673057,1cm,Annual,goa
2001,30420,female,55.197632429720045,51.290989703613526,44.92665781954084,55.264973397438055,1cm,Annual,goa
