year,species_code,sex_cat,iss,err_src,comp_type,region,species,type,max_age,max_len
2014,10261,total,1727.021616488431,hl,length,bs,northern rock sole,flatfish,30,500
2014,10285,female,1342.5736245455998,hl,length,bs,Alaska plaice,flatfish,37,590
2014,10285,male,1210.9915337454122,hl,length,bs,Alaska plaice,flatfish,32,490
2014,10285,total,1847.5674977908432,hl,length,bs,Alaska plaice,flatfish,37,590
2014,21720,female,970.7971122845468,hl,length,bs,Pacific cod,gadid,12,1070
2014,21720,male,946.9391553424784,hl,length,bs,Pacific cod,gadid,10,960
2014,21720,total,1180.6260227647306,hl,length,bs,Pacific cod,gadid,12,1070
2014,21740,female,2233.7594131886,hl,length,bs,walleye pollock,gadid,26,880
2014,21740,male,2016.1230658416416,hl,length,bs,walleye pollock,gadid,26,860
2014,21740,total,2041.0150486899624,hl,length,bs,walleye pollock,gadid,26,880
2015,10110,female,3067.7861320069187,hl,length,bs,arrowtooth flounder,flatfish,27,790
2015,10110,male,1223.9129574694855,hl,length,bs,arrowtooth flounder,flatfish,14,720
2015,10110,total,3537.331908708157,hl,length,bs,arrowtooth flounder,flatfish,27,790
2015,10112,female,760.3129797353886,hl,length,bs,Kamchatka flounder,flatfish,NA,820
2015,10112,male,690.9301728532772,hl,length,bs,Kamchatka flounder,flatfish,NA,630
2015,10112,total,1230.1657004769545,hl,length,bs,Kamchatka flounder,flatfish,NA,820
2015,10115,female,308.31157393806654,hl,length,bs,Greenland turbot,flatfish,32,990
2015,10115,male,263.0772474386213,hl,length,bs,Greenland turbot,flatfish,29,860
2015,10115,total,574.1777204314119,hl,length,bs,Greenland turbot,flatfish,32,990
2015,10130,female,1747.9029229732862,hl,length,bs,flathead sole,flatfish,34,550
2015,10130,male,1006.4676908823028,hl,length,bs,flathead sole,flatfish,25,480
2015,10130,total,1931.0979100993816,hl,length,bs,flathead sole,flatfish,34,550
2015,10210,female,1755.5603954028643,hl,length,bs,yellowfin sole,flatfish,38,470
2015,10210,male,1201.6338123768503,hl,length,bs,yellowfin sole,flatfish,36,440
2015,10210,total,1897.388607695012,hl,length,bs,yellowfin sole,flatfish,38,470
2015,10261,female,1843.6537830406123,hl,length,bs,northern rock sole,flatfish,29,450
2015,10261,male,1348.818749351284,hl,length,bs,northern rock sole,flatfish,28,410
2015,10261,total,2140.8278538097875,hl,length,bs,northern rock sole,flatfish,29,450
2015,10285,female,1221.937489090274,hl,length,bs,Alaska plaice,flatfish,NA,570
2015,10285,male,1114.4370518496676,hl,length,bs,Alaska plaice,flatfish,NA,470
2015,10285,total,1659.366063876887,hl,length,bs,Alaska plaice,flatfish,NA,570
2015,21720,female,1985.4437695401896,hl,length,bs,Pacific cod,gadid,13,1050
2015,21720,male,1930.0403786583504,hl,length,bs,Pacific cod,gadid,12,970
2015,21720,total,2602.417782973658,hl,length,bs,Pacific cod,gadid,13,1050
2015,21740,female,3220.4233370680085,hl,length,bs,walleye pollock,gadid,19,830
2015,21740,male,3003.6267474690508,hl,length,bs,walleye pollock,gadid,22,800
2015,21740,total,3719.9878502014394,hl,length,bs,walleye pollock,gadid,22,830
2016,10110,female,4393.539597782176,hl,length,bs,arrowtooth flounder,flatfish,18,790
2016,10110,male,1897.0898386081617,hl,length,bs,arrowtooth flounder,flatfish,30,680
2016,10110,total,4852.134844930247,hl,length,bs,arrowtooth flounder,flatfish,30,790
2016,10112,female,838.7264341324759,hl,length,bs,Kamchatka flounder,flatfish,30,810
2016,10112,male,714.2023138854942,hl,length,bs,Kamchatka flounder,flatfish,27,610
2016,10112,total,1278.1647428158828,hl,length,bs,Kamchatka flounder,flatfish,30,810
2016,10115,female,258.0558559367495,hl,length,bs,Greenland turbot,flatfish,36,1010
2016,10115,male,172.38846932666348,hl,length,bs,Greenland turbot,flatfish,36,840
2016,10115,total,407.63269935638834,hl,length,bs,Greenland turbot,flatfish,36,1010
2016,10130,female,2516.1815701101655,hl,length,bs,flathead sole,flatfish,31,540
2016,10130,male,2128.5297641766756,hl,length,bs,flathead sole,flatfish,33,500
2016,10130,total,3477.6294558404516,hl,length,bs,flathead sole,flatfish,33,540
2016,10210,female,3675.347798374754,hl,length,bs,yellowfin sole,flatfish,37,440
2016,10210,male,2323.473617021386,hl,length,bs,yellowfin sole,flatfish,35,420
2016,10210,total,3756.702801366864,hl,length,bs,yellowfin sole,flatfish,37,440
2016,10261,female,1644.708294552757,hl,length,bs,northern rock sole,flatfish,30,460
2016,10261,male,1414.8526646300577,hl,length,bs,northern rock sole,flatfish,27,400
2016,10261,total,1739.0462381079583,hl,length,bs,northern rock sole,flatfish,30,460
2016,10285,female,1617.775242476803,hl,length,bs,Alaska plaice,flatfish,32,580
2016,10285,male,1376.170278076205,hl,length,bs,Alaska plaice,flatfish,33,510
2016,10285,total,2344.2612714533943,hl,length,bs,Alaska plaice,flatfish,33,580
2016,21720,female,2968.119739675988,hl,length,bs,Pacific cod,gadid,11,1040
2016,21720,male,3364.1653170312293,hl,length,bs,Pacific cod,gadid,11,970
2016,21720,total,4557.163340510083,hl,length,bs,Pacific cod,gadid,11,1040
2016,21740,female,2029.0571653069885,hl,length,bs,walleye pollock,gadid,14,810
2016,21740,male,2233.5913137462635,hl,length,bs,walleye pollock,gadid,17,760
2016,21740,total,2530.7379386665266,hl,length,bs,walleye pollock,gadid,17,810
2017,10110,female,3390.1358135070295,hl,length,bs,arrowtooth flounder,flatfish,18,820
2017,10110,male,1377.4017996798443,hl,length,bs,arrowtooth flounder,flatfish,22,650
2017,10110,total,3717.0148750799294,hl,length,bs,arrowtooth flounder,flatfish,22,820
2017,10112,female,757.6071096172859,hl,length,bs,Kamchatka flounder,flatfish,35,820
2017,10112,male,686.9242568517474,hl,length,bs,Kamchatka flounder,flatfish,22,630
2017,10112,total,1227.0891553447186,hl,length,bs,Kamchatka flounder,flatfish,35,820
2017,10115,female,219.92227270593753,hl,length,bs,Greenland turbot,flatfish,24,1020
2017,10115,male,124.6012638056385,hl,length,bs,Greenland turbot,flatfish,30,760
2017,10115,total,349.08590146422256,hl,length,bs,Greenland turbot,flatfish,30,1020
2017,10130,female,2572.7498942730995,hl,length,bs,flathead sole,flatfish,29,580
2017,10130,male,2044.7935936227695,hl,length,bs,flathead sole,flatfish,30,470
2017,10130,total,3347.7623263192168,hl,length,bs,flathead sole,flatfish,30,580
2017,10210,female,1383.192589186453,hl,length,bs,yellowfin sole,flatfish,37,450
2017,10210,male,784.8431468715985,hl,length,bs,yellowfin sole,flatfish,43,410
2017,10210,total,1287.9518554302977,hl,length,bs,yellowfin sole,flatfish,43,450
2017,10261,female,1927.7474171050776,hl,length,bs,northern rock sole,flatfish,29,470
2017,10261,male,1707.0687671729406,hl,length,bs,northern rock sole,flatfish,31,410
2017,10261,total,2602.2497750434054,hl,length,bs,northern rock sole,flatfish,31,470
2017,10285,female,1431.1057284801911,hl,length,bs,Alaska plaice,flatfish,36,590
2017,10285,male,1685.35431442505,hl,length,bs,Alaska plaice,flatfish,34,520
2017,10285,total,2105.768123857521,hl,length,bs,Alaska plaice,flatfish,36,590
2017,21720,female,2880.5505654461535,hl,length,bs,Pacific cod,gadid,11,1050
2017,21720,male,2753.757724392699,hl,length,bs,Pacific cod,gadid,13,1000
2017,21720,total,4253.512726745575,hl,length,bs,Pacific cod,gadid,13,1050
2017,21740,female,3293.5997681274353,hl,length,bs,walleye pollock,gadid,19,780
2017,21740,male,3154.508428733125,hl,length,bs,walleye pollock,gadid,19,750
2017,21740,total,4482.474888665517,hl,length,bs,walleye pollock,gadid,19,780
2018,10110,female,2253.5930542937076,hl,length,bs,arrowtooth flounder,flatfish,17,750
2018,10110,male,1478.658698604925,hl,length,bs,arrowtooth flounder,flatfish,14,690
2018,10110,total,2864.1738277461227,hl,length,bs,arrowtooth flounder,flatfish,17,750
2018,10112,female,743.8992716639862,hl,length,bs,Kamchatka flounder,flatfish,30,790
2018,10112,male,722.8479549305894,hl,length,bs,Kamchatka flounder,flatfish,28,620
2018,10112,total,1266.9652619193887,hl,length,bs,Kamchatka flounder,flatfish,30,790
2018,10115,female,160.80056873175377,hl,length,bs,Greenland turbot,flatfish,26,1010
2018,10115,male,88.61660137694047,hl,length,bs,Greenland turbot,flatfish,18,770
2018,10115,total,266.7376863839497,hl,length,bs,Greenland turbot,flatfish,26,1010
2018,10130,female,2296.4693745612176,hl,length,bs,flathead sole,flatfish,31,540
2018,10130,male,1833.3096799417735,hl,length,bs,flathead sole,flatfish,32,480
2018,10130,total,2833.9022080305094,hl,length,bs,flathead sole,flatfish,32,540
2018,10210,female,4215.668685076355,hl,length,bs,yellowfin sole,flatfish,38,460
2018,10210,male,2458.8769203887887,hl,length,bs,yellowfin sole,flatfish,36,410
2018,10210,total,679.1164307008733,hl,length,bs,yellowfin sole,flatfish,38,460
2018,10261,female,1292.1464151099378,hl,length,bs,northern rock sole,flatfish,37,490
2018,10261,male,1321.0544286372328,hl,length,bs,northern rock sole,flatfish,27,420
2018,10261,total,1587.447090721187,hl,length,bs,northern rock sole,flatfish,37,490
2018,10285,female,2350.810097220183,hl,length,bs,Alaska plaice,flatfish,38,600
2018,10285,male,1987.0192885566564,hl,length,bs,Alaska plaice,flatfish,36,560
2018,10285,total,2742.5133752098327,hl,length,bs,Alaska plaice,flatfish,38,600
2018,21720,female,2948.2641742521137,hl,length,bs,Pacific cod,gadid,10,1020
2018,21720,male,2852.5529013106284,hl,length,bs,Pacific cod,gadid,9,910
2018,21720,total,4531.39920809997,hl,length,bs,Pacific cod,gadid,10,1020
2018,21740,female,1139.1011138827337,hl,length,bs,walleye pollock,gadid,13,790
2018,21740,male,1157.622584311908,hl,length,bs,walleye pollock,gadid,22,720
2018,21740,total,1325.002802114059,hl,length,bs,walleye pollock,gadid,22,790
2019,10110,female,3847.8967050442193,hl,length,bs,arrowtooth flounder,flatfish,17,780
2019,10110,male,2169.868393748919,hl,length,bs,arrowtooth flounder,flatfish,12,650
2019,10110,total,5039.4630715135645,hl,length,bs,arrowtooth flounder,flatfish,17,780
2019,10112,female,567.0548895817809,hl,length,bs,Kamchatka flounder,flatfish,21,820
2019,10112,male,502.0247961629995,hl,length,bs,Kamchatka flounder,flatfish,22,650
2019,10112,total,898.1077650114665,hl,length,bs,Kamchatka flounder,flatfish,22,820
2019,10115,female,110.16401724695169,hl,length,bs,Greenland turbot,flatfish,19,920
2019,10115,male,40.213339154050054,hl,length,bs,Greenland turbot,flatfish,25,800
2019,10115,total,154.50652259308023,hl,length,bs,Greenland turbot,flatfish,25,920
2019,10130,female,2117.8652043236007,hl,length,bs,flathead sole,flatfish,25,550
2019,10130,male,1399.2436854967586,hl,length,bs,flathead sole,flatfish,26,470
2019,10130,total,2642.830439645366,hl,length,bs,flathead sole,flatfish,26,550
2019,10210,female,2488.8998647725944,hl,length,bs,yellowfin sole,flatfish,32,500
2019,10210,male,1296.5942051654588,hl,length,bs,yellowfin sole,flatfish,37,420
2019,10210,total,2537.63979849623,hl,length,bs,yellowfin sole,flatfish,37,500
2019,10261,female,1765.539281364909,hl,length,bs,northern rock sole,flatfish,26,460
2019,10261,male,1756.6674139871309,hl,length,bs,northern rock sole,flatfish,21,440
2019,10261,total,3011.503788368264,hl,length,bs,northern rock sole,flatfish,26,460
2019,10285,female,1822.3604217167551,hl,length,bs,Alaska plaice,flatfish,36,630
2019,10285,male,1273.4281837744345,hl,length,bs,Alaska plaice,flatfish,26,530
2019,10285,total,2126.886652563161,hl,length,bs,Alaska plaice,flatfish,36,630
2019,21720,female,1164.7531123494182,hl,length,bs,Pacific cod,gadid,9,1070
2019,21720,male,776.3470866789568,hl,length,bs,Pacific cod,gadid,10,1000
2019,21720,total,1308.7325852617105,hl,length,bs,Pacific cod,gadid,10,1070
2019,21740,female,3570.9861371246716,hl,length,bs,walleye pollock,gadid,14,710
2019,21740,male,3227.63119613095,hl,length,bs,walleye pollock,gadid,13,710
2019,21740,total,2732.9514663756463,hl,length,bs,walleye pollock,gadid,14,710
2021,10110,female,3197.7221512701685,hl,length,bs,arrowtooth flounder,flatfish,17,780
2021,10110,male,1592.4030837336072,hl,length,bs,arrowtooth flounder,flatfish,16,640
2021,10110,total,3767.550686925458,hl,length,bs,arrowtooth flounder,flatfish,17,780
2021,10112,female,548.0587324783548,hl,length,bs,Kamchatka flounder,flatfish,31,780
2021,10112,male,514.4021073416799,hl,length,bs,Kamchatka flounder,flatfish,31,600
2021,10112,total,976.2496068544808,hl,length,bs,Kamchatka flounder,flatfish,31,780
2021,10115,female,76.8654979138081,hl,length,bs,Greenland turbot,flatfish,35,910
2021,10115,male,20.719220464382172,hl,length,bs,Greenland turbot,flatfish,25,830
2021,10115,total,107.80868408954564,hl,length,bs,Greenland turbot,flatfish,35,910
2021,10130,female,1914.002330434089,hl,length,bs,flathead sole,flatfish,27,540
2021,10130,male,1846.0387716883024,hl,length,bs,flathead sole,flatfish,30,530
2021,10130,total,2829.176150661451,hl,length,bs,flathead sole,flatfish,30,540
2021,10210,female,1307.61137809196,hl,length,bs,yellowfin sole,flatfish,35,460
2021,10210,male,1008.9107681529426,hl,length,bs,yellowfin sole,flatfish,33,420
2021,10210,total,1438.7883394298287,hl,length,bs,yellowfin sole,flatfish,35,460
2021,10261,female,1943.186774861079,hl,length,bs,northern rock sole,flatfish,31,450
2021,10261,male,1624.8288331782703,hl,length,bs,northern rock sole,flatfish,27,420
2021,10261,total,2693.402863155301,hl,length,bs,northern rock sole,flatfish,31,450
2021,10285,female,1453.2445713161185,hl,length,bs,Alaska plaice,flatfish,NA,580
2021,10285,male,1331.999748478897,hl,length,bs,Alaska plaice,flatfish,NA,540
2021,10285,total,2035.377687231187,hl,length,bs,Alaska plaice,flatfish,NA,580
2021,21720,female,3203.668098749596,hl,length,bs,Pacific cod,gadid,10,1100
2021,21720,male,3207.546705552679,hl,length,bs,Pacific cod,gadid,9,1010
2021,21720,total,4503.347088937566,hl,length,bs,Pacific cod,gadid,10,1100
2021,21740,female,1955.7609791188856,hl,length,bs,walleye pollock,gadid,14,820
2021,21740,male,1679.370157395375,hl,length,bs,walleye pollock,gadid,13,720
2021,21740,total,2167.3617438357387,hl,length,bs,walleye pollock,gadid,14,820
2022,10110,female,1728.137073426681,hl,length,bs,arrowtooth flounder,flatfish,NA,750
2022,10110,male,1246.290419489962,hl,length,bs,arrowtooth flounder,flatfish,NA,580
2022,10110,total,2257.818496620394,hl,length,bs,arrowtooth flounder,flatfish,NA,750
2022,10112,female,362.6960419504975,hl,length,bs,Kamchatka flounder,flatfish,NA,770
2022,10112,male,311.66865760545073,hl,length,bs,Kamchatka flounder,flatfish,NA,600
2022,10112,total,627.966733565869,hl,length,bs,Kamchatka flounder,flatfish,NA,770
2022,10115,female,51.43082154135443,hl,length,bs,Greenland turbot,flatfish,NA,850
2022,10115,male,25.988028983951136,hl,length,bs,Greenland turbot,flatfish,NA,790
2022,10115,total,83.66840560828037,hl,length,bs,Greenland turbot,flatfish,NA,850
2022,10130,female,1659.3335283706233,hl,length,bs,flathead sole,flatfish,NA,560
2022,10130,male,762.3089327137673,hl,length,bs,flathead sole,flatfish,NA,500
2022,10130,total,1524.2067589854687,hl,length,bs,flathead sole,flatfish,NA,560
2022,10210,female,2291.668662666315,hl,length,bs,yellowfin sole,flatfish,NA,460
2022,10210,male,1609.2453742165694,hl,length,bs,yellowfin sole,flatfish,NA,420
2022,10210,total,2757.726928739067,hl,length,bs,yellowfin sole,flatfish,NA,460
2022,10261,female,2161.516977516572,hl,length,bs,northern rock sole,flatfish,NA,470
2022,10261,male,1590.653595979133,hl,length,bs,northern rock sole,flatfish,NA,440
2022,10261,total,2415.95799328847,hl,length,bs,northern rock sole,flatfish,NA,470
2022,10285,female,1525.6394813161364,hl,length,bs,Alaska plaice,flatfish,NA,580
2022,10285,male,1319.1091276897446,hl,length,bs,Alaska plaice,flatfish,NA,460
2022,10285,total,2050.530338097812,hl,length,bs,Alaska plaice,flatfish,NA,580
2022,21720,female,2173.702152829548,hl,length,bs,Pacific cod,gadid,NA,1100
2022,21720,male,2306.7024288209564,hl,length,bs,Pacific cod,gadid,NA,1060
2022,21720,total,2896.406150829589,hl,length,bs,Pacific cod,gadid,NA,1100
2022,21740,female,1640.981098764168,hl,length,bs,walleye pollock,gadid,14,780
2022,21740,male,1991.6778900584304,hl,length,bs,walleye pollock,gadid,14,770
2022,21740,total,2142.532876500304,hl,length,bs,walleye pollock,gadid,14,780
1982,10110,female,1291.316019409143,ln,length,bs,arrowtooth flounder,flatfish,9,650
1982,10110,male,964.306466958044,ln,length,bs,arrowtooth flounder,flatfish,9,600
1982,10110,total,2309.914057430035,ln,length,bs,arrowtooth flounder,flatfish,9,650
1982,10115,female,485.14310198713815,ln,length,bs,Greenland turbot,flatfish,7,840
1982,10115,male,286.90192885982344,ln,length,bs,Greenland turbot,flatfish,7,530
1982,10115,total,779.1102662851259,ln,length,bs,Greenland turbot,flatfish,7,840
1982,10130,female,3311.013566800661,ln,length,bs,flathead sole,flatfish,15,470
1982,10130,male,3735.56898585078,ln,length,bs,flathead sole,flatfish,20,410
1982,10130,total,7763.503647039315,ln,length,bs,flathead sole,flatfish,20,470
1982,10210,female,7341.012743796778,ln,length,bs,yellowfin sole,flatfish,20,420
1982,10210,male,5502.918793138339,ln,length,bs,yellowfin sole,flatfish,19,460
1982,10210,total,12652.662145885535,ln,length,bs,yellowfin sole,flatfish,20,460
1982,10285,female,4429.244845674214,ln,length,bs,Alaska plaice,flatfish,23,530
1982,10285,male,4725.738122203058,ln,length,bs,Alaska plaice,flatfish,15,450
1982,10285,total,9249.849479613566,ln,length,bs,Alaska plaice,flatfish,23,530
1982,21720,female,3668.3959819521706,ln,length,bs,Pacific cod,gadid,NA,980
1982,21720,male,3557.1753770029977,ln,length,bs,Pacific cod,gadid,NA,940
1982,21720,total,7334.325436915955,ln,length,bs,Pacific cod,gadid,NA,980
1982,21740,female,5970.987077840122,ln,length,bs,walleye pollock,gadid,16,890
1982,21740,male,5910.443953143285,ln,length,bs,walleye pollock,gadid,13,770
1982,21740,total,13774.977233065129,ln,length,bs,walleye pollock,gadid,16,890
1983,10110,female,2813.9382466761995,ln,length,bs,arrowtooth flounder,flatfish,NA,620
1983,10110,male,1787.9706422969125,ln,length,bs,arrowtooth flounder,flatfish,NA,580
1983,10110,total,4673.378276887957,ln,length,bs,arrowtooth flounder,flatfish,NA,620
1983,10112,female,305.15298904490066,ln,length,bs,Kamchatka flounder,flatfish,NA,590
1983,10112,male,266.2153759866147,ln,length,bs,Kamchatka flounder,flatfish,NA,490
1983,10112,total,577.6415751255041,ln,length,bs,Kamchatka flounder,flatfish,NA,590
